paralog_pair,gene_A,gene_B,n_cell_lines_scored,scored_in_PC9,scored_in_HeLa,prediction_PC9,prediction_HeLa
OR52B4_OR52H1,OR52B4,OR52H1,2,TRUE,TRUE,0.046451446,0.052359577
OR52B6_OR52D1,OR52B6,OR52D1,2,TRUE,TRUE,0.048516098,0.050369762
OR52B6_OR52H1,OR52B6,OR52H1,2,TRUE,TRUE,0.049168553,0.051876545
OR52D1_OR52H1,OR52D1,OR52H1,2,TRUE,TRUE,0.050613873,0.052823585
OR52E2_OR52E4,OR52E2,OR52E4,2,TRUE,TRUE,0.054258674,0.055358328
OR52E2_OR52E5,OR52E2,OR52E5,2,TRUE,TRUE,0.056505643,0.058576457
OR52E2_OR52E6,OR52E2,OR52E6,2,TRUE,TRUE,0.050854903,0.051506642
OR52E2_OR52E8,OR52E2,OR52E8,2,TRUE,TRUE,0.049723364,0.054744426
OR52E2_OR52J3,OR52E2,OR52J3,2,TRUE,TRUE,0.051393062,0.05364649
OR52E4_OR52E5,OR52E4,OR52E5,2,TRUE,TRUE,0.05493775,0.052564651
OR52E4_OR52E6,OR52E4,OR52E6,2,TRUE,TRUE,0.056087837,0.054451499
OR52E4_OR52E8,OR52E4,OR52E8,2,TRUE,TRUE,0.053251803,0.053399138
OR52E4_OR52J3,OR52E4,OR52J3,2,TRUE,TRUE,0.053977456,0.056535535
OR52E5_OR52E6,OR52E5,OR52E6,2,TRUE,TRUE,0.051254254,0.103872038
OR52E5_OR52E8,OR52E5,OR52E8,1,TRUE,FALSE,0.049729194,
OR52E5_OR52J3,OR52E5,OR52J3,2,TRUE,TRUE,0.050427645,0.09109357
OR52E6_OR52E8,OR52E6,OR52E8,2,TRUE,TRUE,0.071465969,0.143710777
OR52E6_OR52J3,OR52E6,OR52J3,2,TRUE,TRUE,0.05097729,0.082071051
OR52E8_OR52J3,OR52E8,OR52J3,2,TRUE,TRUE,0.049007125,0.095440157
OR52I1_OR52I2,OR52I1,OR52I2,1,TRUE,FALSE,0.082686901,
OR52K1_OR52K2,OR52K1,OR52K2,2,TRUE,TRUE,0.065394595,0.076487742
OR52K1_OR52L1,OR52K1,OR52L1,2,TRUE,TRUE,0.039017063,0.045708101
OR52K1_OR52M1,OR52K1,OR52M1,2,TRUE,TRUE,0.045581266,0.05858428
OR52K1_OR52R1,OR52K1,OR52R1,2,TRUE,TRUE,0.070655465,0.056161888
OR52K2_OR52L1,OR52K2,OR52L1,2,TRUE,TRUE,0.044559732,0.042268235
OR52K2_OR52M1,OR52K2,OR52M1,2,TRUE,TRUE,0.051215187,0.056507498
OR52K2_OR52R1,OR52K2,OR52R1,2,TRUE,TRUE,0.063186347,0.056005143
OR52L1_OR52M1,OR52L1,OR52M1,2,TRUE,TRUE,0.048559826,0.051182397
OR52L1_OR52R1,OR52L1,OR52R1,2,TRUE,TRUE,0.04732747,0.051808652
OR52M1_OR52R1,OR52M1,OR52R1,2,TRUE,TRUE,0.053969909,0.055606332
OR52N1_OR52N2,OR52N1,OR52N2,2,TRUE,TRUE,0.026220618,0.034807567
OR52N1_OR52N4,OR52N1,OR52N4,2,TRUE,TRUE,0.000532937,0.051055752
OR52N1_OR52N5,OR52N1,OR52N5,2,TRUE,TRUE,0.053446107,0.05793469
OR52N2_OR52N4,OR52N2,OR52N4,2,TRUE,TRUE,0.002251105,0.022793259
OR52N2_OR52N5,OR52N2,OR52N5,2,TRUE,TRUE,0.015686447,0.021348506
OR52N4_OR52N5,OR52N4,OR52N5,2,TRUE,TRUE,0.000738195,0.038777567
OR56A1_OR56A3,OR56A1,OR56A3,2,TRUE,TRUE,0.055799354,0.060164612
OR56A1_OR56A4,OR56A1,OR56A4,2,TRUE,TRUE,0.051068995,0.052500021
OR56A1_OR56A5,OR56A1,OR56A5,2,TRUE,TRUE,0.056424871,0.06955786
OR56A1_OR56B1,OR56A1,OR56B1,2,TRUE,TRUE,0.013859944,0.04121409
OR56A1_OR56B4,OR56A1,OR56B4,2,TRUE,TRUE,0.047952492,0.065569706
OR56A3_OR56A4,OR56A3,OR56A4,2,TRUE,TRUE,0.049394451,0.054592889
OR56A3_OR56A5,OR56A3,OR56A5,2,TRUE,TRUE,0.054862279,0.057571929
OR56A3_OR56B1,OR56A3,OR56B1,2,TRUE,TRUE,0.010866039,0.016635122
OR56A3_OR56B4,OR56A3,OR56B4,2,TRUE,TRUE,0.043846298,0.053095501
OR56A4_OR56A5,OR56A4,OR56A5,2,TRUE,TRUE,0.05722468,0.060165446
OR56A4_OR56B1,OR56A4,OR56B1,2,TRUE,TRUE,0.010665243,0.015630893
OR56A4_OR56B4,OR56A4,OR56B4,2,TRUE,TRUE,0.043443125,0.048555374
OR56A5_OR56B1,OR56A5,OR56B1,2,TRUE,TRUE,0.012563647,0.041162785
OR56A5_OR56B4,OR56A5,OR56B4,2,TRUE,TRUE,0.046238549,0.052564275
OR56B1_OR56B4,OR56B1,OR56B4,2,TRUE,TRUE,0.01541391,0.034682885
OR5A1_OR5A2,OR5A1,OR5A2,2,TRUE,TRUE,0.061808273,0.082187675
OR5A1_OR5AN1,OR5A1,OR5AN1,2,TRUE,TRUE,0.061553638,0.055264499
OR5A2_OR5AN1,OR5A2,OR5AN1,2,TRUE,TRUE,0.058472309,0.060785353
OR5AC2_OR5H1,OR5AC2,OR5H1,2,TRUE,TRUE,0.259836227,0.062773317
OR5AC2_OR5H14,OR5AC2,OR5H14,2,TRUE,TRUE,0.169931546,0.067540988
OR5AC2_OR5H15,OR5AC2,OR5H15,2,TRUE,TRUE,0.304505855,0.061644219
OR5AC2_OR5H2,OR5AC2,OR5H2,2,TRUE,TRUE,0.20506072,0.063829608
OR5AC2_OR5H6,OR5AC2,OR5H6,2,TRUE,TRUE,0.241181165,0.058574196
OR5AC2_OR5K1,OR5AC2,OR5K1,2,TRUE,TRUE,0.277541846,0.08080294
OR5AC2_OR5K2,OR5AC2,OR5K2,2,TRUE,TRUE,0.200269625,0.033728141
OR5AC2_OR5K3,OR5AC2,OR5K3,2,TRUE,TRUE,0.298832178,0.068140566
OR5AC2_OR5K4,OR5AC2,OR5K4,2,TRUE,TRUE,0.28608793,0.068691142
OR5AP2_OR5AU1,OR5AP2,OR5AU1,2,TRUE,TRUE,0.050931081,0.049532808
OR5AP2_OR5F1,OR5AP2,OR5F1,2,TRUE,TRUE,0.070507497,0.043921009
OR5AR1_OR5AS1,OR5AR1,OR5AS1,2,TRUE,TRUE,0.070312105,0.062435366
OR5AR1_OR5C1,OR5AR1,OR5C1,2,TRUE,TRUE,0.046259664,0.145640656
OR5AR1_OR5T1,OR5AR1,OR5T1,2,TRUE,TRUE,0.069920771,0.048809171
OR5AR1_OR5T2,OR5AR1,OR5T2,2,TRUE,TRUE,0.069681786,0.061056625
OR5AR1_OR5T3,OR5AR1,OR5T3,2,TRUE,TRUE,0.069550082,0.062812582
OR5AR1_OR5W2,OR5AR1,OR5W2,2,TRUE,TRUE,0.08282882,0.081872731
OR5AS1_OR5C1,OR5AS1,OR5C1,2,TRUE,TRUE,0.042552229,0.109747447
OR5AS1_OR5T1,OR5AS1,OR5T1,2,TRUE,TRUE,0.069985367,0.041454297
OR5AS1_OR5T2,OR5AS1,OR5T2,2,TRUE,TRUE,0.060541846,0.053411391
OR5AS1_OR5T3,OR5AS1,OR5T3,2,TRUE,TRUE,0.06490843,0.057430767
OR5AS1_OR5W2,OR5AS1,OR5W2,2,TRUE,TRUE,0.06572476,0.055519089
OR5AU1_OR5F1,OR5AU1,OR5F1,2,TRUE,TRUE,0.0454298,0.04107229
OR5B12_OR5B17,OR5B12,OR5B17,2,TRUE,TRUE,0.07163734,0.064808823
OR5B12_OR5B21,OR5B12,OR5B21,2,TRUE,TRUE,0.063578829,0.050933156
OR5B17_OR5B21,OR5B17,OR5B21,2,TRUE,TRUE,0.062642358,0.046745114
OR5B2_OR5B12,OR5B2,OR5B12,2,TRUE,TRUE,0.064472675,0.062217623
OR5B2_OR5B17,OR5B2,OR5B17,2,TRUE,TRUE,0.064430311,0.051879752
OR5B2_OR5B21,OR5B2,OR5B21,2,TRUE,TRUE,0.075993523,0.057915654
OR5B2_OR5B3,OR5B2,OR5B3,2,TRUE,TRUE,0.069013074,0.067776389
OR5B3_OR5B12,OR5B3,OR5B12,2,TRUE,TRUE,0.087334849,0.08587712
OR5B3_OR5B17,OR5B3,OR5B17,2,TRUE,TRUE,0.071705431,0.055755951
OR5B3_OR5B21,OR5B3,OR5B21,2,TRUE,TRUE,0.064254649,0.050672472
OR5C1_OR5T1,OR5C1,OR5T1,2,TRUE,TRUE,0.042273685,0.124421477
OR5C1_OR5T2,OR5C1,OR5T2,2,TRUE,TRUE,0.043402478,0.12332917
OR5C1_OR5T3,OR5C1,OR5T3,2,TRUE,TRUE,0.043362714,0.118147865
OR5C1_OR5W2,OR5C1,OR5W2,2,TRUE,TRUE,0.045233212,0.11782518
OR5D13_OR5D14,OR5D13,OR5D14,2,TRUE,TRUE,0.084977232,0.080302902
OR5D13_OR5D16,OR5D13,OR5D16,2,TRUE,TRUE,0.07083834,0.103974856
OR5D13_OR5D18,OR5D13,OR5D18,2,TRUE,TRUE,0.081156462,0.101531379
OR5D13_OR5L1,OR5D13,OR5L1,2,TRUE,TRUE,0.075648993,0.068383127
OR5D13_OR5L2,OR5D13,OR5L2,2,TRUE,TRUE,0.075172916,0.073690347
OR5D14_OR5D16,OR5D14,OR5D16,2,TRUE,TRUE,0.064353526,0.057640631
OR5D14_OR5D18,OR5D14,OR5D18,2,TRUE,TRUE,0.069716439,0.056086726
OR5D14_OR5L1,OR5D14,OR5L1,2,TRUE,TRUE,0.075275883,0.069213606
OR5D14_OR5L2,OR5D14,OR5L2,2,TRUE,TRUE,0.068172887,0.046784438
OR5D16_OR5D18,OR5D16,OR5D18,2,TRUE,TRUE,0.068629324,0.08358968
OR5D16_OR5L1,OR5D16,OR5L1,2,TRUE,TRUE,0.071101941,0.065650821
OR5D16_OR5L2,OR5D16,OR5L2,2,TRUE,TRUE,0.062723055,0.053899888
OR5D18_OR5L1,OR5D18,OR5L1,2,TRUE,TRUE,0.07930278,0.069126345
OR5D18_OR5L2,OR5D18,OR5L2,2,TRUE,TRUE,0.070524089,0.050608911
OR5H14_OR5H15,OR5H14,OR5H15,1,TRUE,FALSE,0.282590985,
OR5H14_OR5K1,OR5H14,OR5K1,1,TRUE,FALSE,0.248772219,
OR5H14_OR5K2,OR5H14,OR5K2,1,TRUE,FALSE,0.179747,
OR5H14_OR5K3,OR5H14,OR5K3,1,TRUE,FALSE,0.2890338,
OR5H14_OR5K4,OR5H14,OR5K4,1,TRUE,FALSE,0.274357647,
OR5H15_OR5K1,OR5H15,OR5K1,1,TRUE,FALSE,0.364877522,
OR5H15_OR5K2,OR5H15,OR5K2,1,TRUE,FALSE,0.337657481,
OR5H15_OR5K3,OR5H15,OR5K3,1,TRUE,FALSE,0.364179075,
OR5H15_OR5K4,OR5H15,OR5K4,1,TRUE,FALSE,0.334013313,
OR5H1_OR5H14,OR5H1,OR5H14,1,TRUE,FALSE,0.237740099,
OR5H1_OR5H15,OR5H1,OR5H15,1,TRUE,FALSE,0.33386445,
OR5H1_OR5H2,OR5H1,OR5H2,2,TRUE,TRUE,0.298438579,0.052209821
OR5H1_OR5H6,OR5H1,OR5H6,1,TRUE,FALSE,0.316398174,
OR5H1_OR5K1,OR5H1,OR5K1,1,TRUE,FALSE,0.32736516,
OR5H1_OR5K2,OR5H1,OR5K2,1,TRUE,FALSE,0.290270001,
OR5H1_OR5K3,OR5H1,OR5K3,1,TRUE,FALSE,0.35075587,
OR5H1_OR5K4,OR5H1,OR5K4,1,TRUE,FALSE,0.328023434,
OR5H2_OR5H14,OR5H2,OR5H14,2,TRUE,TRUE,0.190588534,0.057604983
OR5H2_OR5H15,OR5H2,OR5H15,2,TRUE,TRUE,0.332694203,0.059931099
OR5H2_OR5H6,OR5H2,OR5H6,2,TRUE,TRUE,0.268607289,0.055094197
OR5H2_OR5K1,OR5H2,OR5K1,2,TRUE,TRUE,0.295161933,0.054080136
OR5H2_OR5K2,OR5H2,OR5K2,2,TRUE,TRUE,0.230878264,0.037071154
OR5H2_OR5K3,OR5H2,OR5K3,2,TRUE,TRUE,0.325241178,0.059639674
OR5H2_OR5K4,OR5H2,OR5K4,2,TRUE,TRUE,0.301208854,0.055099316
OR5H6_OR5H14,OR5H6,OR5H14,1,TRUE,FALSE,0.223226652,
OR5H6_OR5H15,OR5H6,OR5H15,1,TRUE,FALSE,0.357457161,
OR5H6_OR5K1,OR5H6,OR5K1,1,TRUE,FALSE,0.326429665,
OR5H6_OR5K2,OR5H6,OR5K2,1,TRUE,FALSE,0.275841713,
OR5H6_OR5K3,OR5H6,OR5K3,1,TRUE,FALSE,0.35875085,
OR5H6_OR5K4,OR5H6,OR5K4,1,TRUE,FALSE,0.335016727,
OR5K1_OR5K2,OR5K1,OR5K2,1,TRUE,FALSE,0.266739309,
OR5K1_OR5K3,OR5K1,OR5K3,1,TRUE,FALSE,0.36378172,
OR5K1_OR5K4,OR5K1,OR5K4,1,TRUE,FALSE,0.34005481,
OR5K2_OR5K3,OR5K2,OR5K3,1,TRUE,FALSE,0.334221333,
OR5K2_OR5K4,OR5K2,OR5K4,1,TRUE,FALSE,0.321416289,
OR5K3_OR5K4,OR5K3,OR5K4,1,TRUE,FALSE,0.312756449,
OR5L1_OR5L2,OR5L1,OR5L2,2,TRUE,TRUE,0.121608675,0.083249338
OR5M10_OR5M11,OR5M10,OR5M11,2,TRUE,TRUE,0.065521233,0.053259078
OR5M1_OR5M10,OR5M1,OR5M10,1,TRUE,FALSE,0.122931741,
OR5M1_OR5M11,OR5M1,OR5M11,2,TRUE,TRUE,0.06401398,0.050904334
OR5M1_OR5M3,OR5M1,OR5M3,2,TRUE,TRUE,0.061965838,0.082477719
OR5M1_OR5M8,OR5M1,OR5M8,2,TRUE,TRUE,0.065499574,0.076067038
OR5M1_OR5M9,OR5M1,OR5M9,2,TRUE,TRUE,0.062377114,0.047805578
OR5M3_OR5M10,OR5M3,OR5M10,2,TRUE,TRUE,0.065485343,0.069548763
OR5M3_OR5M11,OR5M3,OR5M11,2,TRUE,TRUE,0.069738656,0.054810066
OR5M3_OR5M8,OR5M3,OR5M8,2,TRUE,TRUE,0.068673633,0.067708656
OR5M3_OR5M9,OR5M3,OR5M9,2,TRUE,TRUE,0.070887633,0.052112993
OR5M8_OR5M10,OR5M8,OR5M10,2,TRUE,TRUE,0.069863647,0.074691162
OR5M8_OR5M11,OR5M8,OR5M11,2,TRUE,TRUE,0.06802433,0.055628669
OR5M8_OR5M9,OR5M8,OR5M9,2,TRUE,TRUE,0.06951537,0.059431348
OR5M9_OR5M10,OR5M9,OR5M10,2,TRUE,TRUE,0.062424868,0.048472811
OR5M9_OR5M11,OR5M9,OR5M11,2,TRUE,TRUE,0.062162288,0.048869729
OR5P2_OR5P3,OR5P2,OR5P3,2,TRUE,TRUE,0.070168748,0.070998326
OR5T1_OR5T2,OR5T1,OR5T2,2,TRUE,TRUE,0.064641967,0.049996089
OR5T1_OR5T3,OR5T1,OR5T3,2,TRUE,TRUE,0.071357518,0.053034838
OR5T1_OR5W2,OR5T1,OR5W2,2,TRUE,TRUE,0.06066836,0.046872571
OR5T2_OR5T3,OR5T2,OR5T3,2,TRUE,TRUE,0.070753708,0.072386958
OR5T2_OR5W2,OR5T2,OR5W2,2,TRUE,TRUE,0.059738901,0.054475237
OR5T3_OR5W2,OR5T3,OR5W2,2,TRUE,TRUE,0.062494375,0.064289562
OR6A2_OR11L1,OR6A2,OR11L1,2,TRUE,TRUE,0.045690168,0.048891645
OR6A2_OR6B1,OR6A2,OR6B1,2,TRUE,TRUE,0.038395379,0.046084151
OR6A2_OR6B2,OR6A2,OR6B2,2,TRUE,TRUE,0.031467959,0.022480231
OR6A2_OR6B3,OR6A2,OR6B3,2,TRUE,TRUE,0.022005387,0.004899764
OR6A2_OR6P1,OR6A2,OR6P1,2,TRUE,TRUE,0.04270241,0.047507226
OR6A2_OR6Q1,OR6A2,OR6Q1,2,TRUE,TRUE,0.043886341,0.050817527
OR6A2_OR6Y1,OR6A2,OR6Y1,2,TRUE,TRUE,0.042541977,0.055923373
OR6B1_OR11L1,OR6B1,OR11L1,2,TRUE,TRUE,0.045018796,0.049815975
OR6B1_OR6B2,OR6B1,OR6B2,2,TRUE,TRUE,0.105799757,0.016737025
OR6B1_OR6B3,OR6B1,OR6B3,2,TRUE,TRUE,0.092322558,0.010453263
OR6B1_OR6P1,OR6B1,OR6P1,2,TRUE,TRUE,0.041518725,0.048814189
OR6B1_OR6Q1,OR6B1,OR6Q1,2,TRUE,TRUE,0.088562913,0.051107235
OR6B1_OR6Y1,OR6B1,OR6Y1,2,TRUE,TRUE,0.03992277,0.049603984
OR6B2_OR11L1,OR6B2,OR11L1,2,TRUE,TRUE,0.032336477,0.016504623
OR6B2_OR6B3,OR6B2,OR6B3,2,TRUE,TRUE,0.123965614,0.028585194
OR6B2_OR6P1,OR6B2,OR6P1,2,TRUE,TRUE,0.07476566,0.023364177
OR6B2_OR6Q1,OR6B2,OR6Q1,2,TRUE,TRUE,0.169831768,0.038460854
OR6B2_OR6Y1,OR6B2,OR6Y1,2,TRUE,TRUE,0.042700619,0.031583823
OR6B3_OR11L1,OR6B3,OR11L1,2,TRUE,TRUE,0.021152871,0.00051759
OR6B3_OR6P1,OR6B3,OR6P1,2,TRUE,TRUE,0.033625875,0.003105453
OR6B3_OR6Q1,OR6B3,OR6Q1,2,TRUE,TRUE,0.15883185,0.016122848
OR6B3_OR6Y1,OR6B3,OR6Y1,2,TRUE,TRUE,0.037189174,0.016907454
OR6C1_OR6C3,OR6C1,OR6C3,2,TRUE,TRUE,0.054522928,0.089726038
OR6C1_OR6C4,OR6C1,OR6C4,2,TRUE,TRUE,0.045029927,0.079693332
OR6C1_OR6C6,OR6C1,OR6C6,2,TRUE,TRUE,0.043340154,0.114954971
OR6C1_OR6C65,OR6C1,OR6C65,2,TRUE,TRUE,0.047518063,0.13480787
OR6C1_OR6C70,OR6C1,OR6C70,2,TRUE,TRUE,0.049056981,0.133846402
OR6C1_OR6C74,OR6C1,OR6C74,2,TRUE,TRUE,0.051407032,0.140749201
OR6C1_OR6C75,OR6C1,OR6C75,2,TRUE,TRUE,0.052731644,0.099563196
OR6C1_OR6C76,OR6C1,OR6C76,2,TRUE,TRUE,0.052518141,0.138707295
OR6C2_OR6C68,OR6C2,OR6C68,2,TRUE,TRUE,0.063426353,0.130037978
OR6C3_OR6C4,OR6C3,OR6C4,2,TRUE,TRUE,0.048668269,0.079866663
OR6C3_OR6C6,OR6C3,OR6C6,2,TRUE,TRUE,0.044841088,0.087530673
OR6C3_OR6C65,OR6C3,OR6C65,2,TRUE,TRUE,0.04334525,0.082406484
OR6C3_OR6C70,OR6C3,OR6C70,2,TRUE,TRUE,0.049624667,0.081956357
OR6C3_OR6C74,OR6C3,OR6C74,2,TRUE,TRUE,0.049232446,0.090851068
OR6C3_OR6C75,OR6C3,OR6C75,2,TRUE,TRUE,0.048327662,0.085826948
OR6C3_OR6C76,OR6C3,OR6C76,2,TRUE,TRUE,0.048836384,0.088656783
OR6C4_OR6C6,OR6C4,OR6C6,2,TRUE,TRUE,0.041964103,0.087011106
OR6C4_OR6C65,OR6C4,OR6C65,2,TRUE,TRUE,0.043195024,0.080645047
OR6C4_OR6C70,OR6C4,OR6C70,2,TRUE,TRUE,0.043916117,0.077783786
OR6C4_OR6C74,OR6C4,OR6C74,2,TRUE,TRUE,0.048262876,0.08682701
OR6C4_OR6C75,OR6C4,OR6C75,2,TRUE,TRUE,0.048795823,0.081066974
OR6C4_OR6C76,OR6C4,OR6C76,2,TRUE,TRUE,0.048262876,0.081653416
OR6C65_OR6C70,OR6C65,OR6C70,2,TRUE,TRUE,0.05003038,0.13233605
OR6C65_OR6C74,OR6C65,OR6C74,2,TRUE,TRUE,0.049056567,0.148020685
OR6C65_OR6C75,OR6C65,OR6C75,2,TRUE,TRUE,0.054321658,0.104877003
OR6C65_OR6C76,OR6C65,OR6C76,2,TRUE,TRUE,0.054047689,0.145534143
OR6C6_OR6C65,OR6C6,OR6C65,2,TRUE,TRUE,0.045690667,0.125256494
OR6C6_OR6C70,OR6C6,OR6C70,2,TRUE,TRUE,0.050678957,0.125372425
OR6C6_OR6C74,OR6C6,OR6C74,2,TRUE,TRUE,0.04546199,0.13535279
OR6C6_OR6C75,OR6C6,OR6C75,2,TRUE,TRUE,0.047106046,0.096132204
OR6C6_OR6C76,OR6C6,OR6C76,2,TRUE,TRUE,0.046573102,0.132544577
OR6C70_OR6C74,OR6C70,OR6C74,2,TRUE,TRUE,0.050173409,0.137165919
OR6C70_OR6C75,OR6C70,OR6C75,2,TRUE,TRUE,0.050546404,0.099784292
OR6C70_OR6C76,OR6C70,OR6C76,2,TRUE,TRUE,0.05047179,0.137079746
OR6C74_OR6C75,OR6C74,OR6C75,2,TRUE,TRUE,0.054132514,0.105425499
OR6C74_OR6C76,OR6C74,OR6C76,2,TRUE,TRUE,0.053425342,0.150986433
OR6C75_OR6C76,OR6C75,OR6C76,2,TRUE,TRUE,0.054661576,0.10176117
OR6F1_OR6J1,OR6F1,OR6J1,2,TRUE,TRUE,0.042023767,0.041702103
OR6F1_OR6M1,OR6F1,OR6M1,2,TRUE,TRUE,0.046867404,0.049377177
OR6F1_OR6S1,OR6F1,OR6S1,2,TRUE,TRUE,0.044275615,0.046613447
OR6F1_OR6T1,OR6F1,OR6T1,2,TRUE,TRUE,0.046608802,0.051098742
OR6F1_OR6V1,OR6F1,OR6V1,2,TRUE,TRUE,0.044914156,0.044125319
OR6F1_OR6X1,OR6F1,OR6X1,2,TRUE,TRUE,0.04494936,0.044648618
OR6F1_OR9A2,OR6F1,OR9A2,2,TRUE,TRUE,0.044547476,0.050277799
OR6F1_OR9A4,OR6F1,OR9A4,2,TRUE,TRUE,0.043248173,0.043648493
OR6J1_OR6M1,OR6J1,OR6M1,2,TRUE,TRUE,0.044431668,0.052391738
OR6J1_OR6S1,OR6J1,OR6S1,2,TRUE,TRUE,0.056210671,0.050850488
OR6J1_OR6T1,OR6J1,OR6T1,2,TRUE,TRUE,0.041701719,0.04888545
OR6J1_OR6V1,OR6J1,OR6V1,2,TRUE,TRUE,0.048309427,0.044153295
OR6J1_OR6X1,OR6J1,OR6X1,2,TRUE,TRUE,0.042189974,0.043586649
OR6J1_OR9A2,OR6J1,OR9A2,2,TRUE,TRUE,0.041575003,0.048350498
OR6J1_OR9A4,OR6J1,OR9A4,2,TRUE,TRUE,0.041934811,0.04876589
OR6K2_OR6K3,OR6K2,OR6K3,2,TRUE,TRUE,0.045072466,0.048326626
OR6K2_OR6K6,OR6K2,OR6K6,2,TRUE,TRUE,0.042137224,0.067831777
OR6K2_OR6N1,OR6K2,OR6N1,2,TRUE,TRUE,0.042236201,0.047463369
OR6K2_OR6N2,OR6K2,OR6N2,2,TRUE,TRUE,0.04283772,0.048435591
OR6K3_OR6K6,OR6K3,OR6K6,2,TRUE,TRUE,0.052200593,0.071087122
OR6K3_OR6N1,OR6K3,OR6N1,2,TRUE,TRUE,0.049352292,0.052584894
OR6K3_OR6N2,OR6K3,OR6N2,2,TRUE,TRUE,0.048215523,0.05356241
OR6K6_OR6N1,OR6K6,OR6N1,2,TRUE,TRUE,0.044790145,0.065552525
OR6K6_OR6N2,OR6K6,OR6N2,2,TRUE,TRUE,0.04127302,0.064258307
OR6M1_OR6S1,OR6M1,OR6S1,2,TRUE,TRUE,0.060382161,0.059635397
OR6M1_OR6T1,OR6M1,OR6T1,2,TRUE,TRUE,0.059257939,0.053124838
OR6M1_OR6V1,OR6M1,OR6V1,2,TRUE,TRUE,0.0690616,0.058232594
OR6M1_OR6X1,OR6M1,OR6X1,2,TRUE,TRUE,0.066279188,0.05816678
OR6M1_OR9A2,OR6M1,OR9A2,2,TRUE,TRUE,0.057852197,0.054157883
OR6M1_OR9A4,OR6M1,OR9A4,2,TRUE,TRUE,0.067275256,0.077425569
OR6N1_OR6N2,OR6N1,OR6N2,2,TRUE,TRUE,0.051764976,0.05456103
OR6P1_OR11L1,OR6P1,OR11L1,2,TRUE,TRUE,0.045072079,0.047910701
OR6P1_OR6Q1,OR6P1,OR6Q1,2,TRUE,TRUE,0.065271094,0.061652929
OR6P1_OR6Y1,OR6P1,OR6Y1,2,TRUE,TRUE,0.045371242,0.050150678
OR6Q1_OR11L1,OR6Q1,OR11L1,2,TRUE,TRUE,0.050477386,0.049008895
OR6Q1_OR6Y1,OR6Q1,OR6Y1,2,TRUE,TRUE,0.047263142,0.053112939
OR6S1_OR6T1,OR6S1,OR6T1,2,TRUE,TRUE,0.048326008,0.051401675
OR6S1_OR6V1,OR6S1,OR6V1,2,TRUE,TRUE,0.066572361,0.046344388
OR6S1_OR6X1,OR6S1,OR6X1,2,TRUE,TRUE,0.059550263,0.050001811
OR6S1_OR9A2,OR6S1,OR9A2,2,TRUE,TRUE,0.057848267,0.051249232
OR6S1_OR9A4,OR6S1,OR9A4,2,TRUE,TRUE,0.042691961,0.055271674
OR6T1_OR6V1,OR6T1,OR6V1,2,TRUE,TRUE,0.063534059,0.052578975
OR6T1_OR6X1,OR6T1,OR6X1,2,TRUE,TRUE,0.061513379,0.050057992
OR6T1_OR9A2,OR6T1,OR9A2,2,TRUE,TRUE,0.061031129,0.051407319
OR6T1_OR9A4,OR6T1,OR9A4,2,TRUE,TRUE,0.06099439,0.048947446
OR6V1_OR6X1,OR6V1,OR6X1,2,TRUE,TRUE,0.062799372,0.050993823
OR6V1_OR9A2,OR6V1,OR9A2,2,TRUE,TRUE,0.067948893,0.053401314
OR6V1_OR9A4,OR6V1,OR9A4,2,TRUE,TRUE,0.065980978,0.051988371
OR6X1_OR9A2,OR6X1,OR9A2,2,TRUE,TRUE,0.065037549,0.053307716
OR6X1_OR9A4,OR6X1,OR9A4,2,TRUE,TRUE,0.061246581,0.053564485
OR6Y1_OR11L1,OR6Y1,OR11L1,2,TRUE,TRUE,0.044065047,0.048599627
OR7A10_OR7A17,OR7A10,OR7A17,1,TRUE,FALSE,0.078978889,
OR7A10_OR7C1,OR7A10,OR7C1,2,TRUE,TRUE,0.010652735,0.088316917
OR7A10_OR7C2,OR7A10,OR7C2,2,TRUE,TRUE,0.063440971,0.060379095
OR7A10_OR7D2,OR7A10,OR7D2,2,TRUE,TRUE,0.012342943,0.020263892
OR7A10_OR7D4,OR7A10,OR7D4,2,TRUE,TRUE,0.067591235,0.071299464
OR7A17_OR7C1,OR7A17,OR7C1,2,TRUE,TRUE,0.009744139,0.080623247
OR7A17_OR7C2,OR7A17,OR7C2,2,TRUE,TRUE,0.062137894,0.062119916
OR7A17_OR7D2,OR7A17,OR7D2,2,TRUE,TRUE,0.012151535,0.017437356
OR7A17_OR7D4,OR7A17,OR7D4,2,TRUE,TRUE,0.065658778,0.073180832
OR7A5_OR7A10,OR7A5,OR7A10,2,TRUE,TRUE,0.012984704,0.103529103
OR7A5_OR7A17,OR7A5,OR7A17,2,TRUE,TRUE,0.011380994,0.098284587
OR7A5_OR7C1,OR7A5,OR7C1,2,TRUE,TRUE,0.009188978,0.091829561
OR7A5_OR7C2,OR7A5,OR7C2,2,TRUE,TRUE,0.016124088,0.059156664
OR7A5_OR7D2,OR7A5,OR7D2,2,TRUE,TRUE,0.001723281,0.024692504
OR7A5_OR7D4,OR7A5,OR7D4,2,TRUE,TRUE,0.006830812,0.021553954
OR7C1_OR7C2,OR7C1,OR7C2,2,TRUE,TRUE,0.013043493,0.055398017
OR7C1_OR7D2,OR7C1,OR7D2,2,TRUE,TRUE,0.000736511,0.022825575
